CallAccountShortName;ExecDate;Currency;Nominal;vextir;bp
bank2;2022-08-21;USD;94122,48699;BGCR O/N;0
bank3;2022-08-21;USD;726710057,7;EFFR O/N;-100
bank4;2022-08-21;USD;0;TGCR O/N;100
bank5;2022-08-21;USD;1,130783988;OBFR O/N;200
bank6;2022-08-21;ISK;-33306901,44;REIBOR O/N;0
bank7;2022-08-21;EUR;64339,86059;ESTR O/N;0
bank8;2022-08-21;USD;1036916062;SOFR O/N;-100
bank9;2022-08-21;USD;0;BGCR O/N;100
bank10;2022-08-21;USD;0,847737274;EFFR O/N;200
bank11;2022-08-21;USD;-8107752,256;TGCR O/N;0
bank12;2022-08-21;USD;99786,21917;OBFR O/N;0
bank13;2022-08-21;ISK;756519962,8;REIBOR O/N;-100
bank14;2022-08-21;EUR;0;ESTR O/N;100
bank15;2022-08-21;USD;1,02115424;SOFR O/N;200
bank16;2022-08-21;USD;-18258564,99;BGCR O/N;0
bank17;2022-08-21;USD;80081,43451;EFFR O/N;0
bank18;2022-08-21;USD;1157694925;TGCR O/N;-100
bank19;2022-08-21;USD;0;OBFR O/N;100
bank20;2022-08-21;ISK;0,711943199;REIBOR O/N;200
bank1;2022-08-22;USD;-21611969,37;SOFR O/N;0
bank2;2022-08-22;USD;94122,48699;BGCR O/N;0
bank3;2022-08-22;USD;726710057,7;EFFR O/N;-100
bank4;2022-08-22;USD;0;TGCR O/N;100
bank5;2022-08-22;USD;1,119476148;OBFR O/N;200
bank6;2022-08-22;ISK;-33306901,44;REIBOR O/N;0
bank7;2022-08-22;EUR;63696,46198;ESTR O/N;0
bank8;2022-08-22;USD;1052469803;SOFR O/N;-100
bank9;2022-08-22;USD;0;BGCR O/N;100
bank10;2022-08-22;USD;0,847737274;EFFR O/N;200
bank11;2022-08-22;USD;-8107752,256;TGCR O/N;0
bank12;2022-08-22;USD;99786,21917;OBFR O/N;0
bank13;2022-08-22;ISK;767867762,2;REIBOR O/N;-100
bank14;2022-08-22;EUR;0;ESTR O/N;100
bank15;2022-08-22;USD;1,010942697;SOFR O/N;200
bank16;2022-08-22;USD;-18258564,99;BGCR O/N;0
bank17;2022-08-22;USD;79280,62016;EFFR O/N;0
bank18;2022-08-22;USD;1146117976;TGCR O/N;-100
bank19;2022-08-22;USD;0;OBFR O/N;100
bank20;2022-08-22;ISK;0,711943199;REIBOR O/N;200
bank1;2022-08-23;USD;-21611969,37;SOFR O/N;0
bank2;2022-08-23;USD;93181,26212;BGCR O/N;0
bank3;2022-08-23;USD;726710057,7;EFFR O/N;-100
bank4;2022-08-23;USD;0;TGCR O/N;100
bank5;2022-08-23;USD;1,108281387;OBFR O/N;200
bank6;2022-08-23;ISK;-33806504,97;REIBOR O/N;0
bank7;2022-08-23;EUR;63059,49736;ESTR O/N;0
bank8;2022-08-23;USD;1041945105;SOFR O/N;-100
bank9;2022-08-23;USD;0;BGCR O/N;100
bank10;2022-08-23;USD;0,847737274;EFFR O/N;200
bank11;2022-08-23;USD;-8107752,256;TGCR O/N;0
bank12;2022-08-23;USD;101283,0125;OBFR O/N;0
bank13;2022-08-23;ISK;767867762,2;REIBOR O/N;-100
bank14;2022-08-23;EUR;0;ESTR O/N;100
bank15;2022-08-23;USD;1,026106838;SOFR O/N;200
bank16;2022-08-23;USD;-18258564,99;BGCR O/N;0
bank17;2022-08-23;USD;80469,82947;EFFR O/N;0
bank18;2022-08-23;USD;1163309745;TGCR O/N;-100
bank19;2022-08-23;USD;0;OBFR O/N;100
bank20;2022-08-23;ISK;0,722622347;REIBOR O/N;200
bank1;2022-08-24;USD;-21611969,37;SOFR O/N;0
bank2;2022-08-24;USD;93181,26212;BGCR O/N;0
bank3;2022-08-24;USD;737610708,6;EFFR O/N;-100
bank4;2022-08-24;USD;0;TGCR O/N;100
bank5;2022-08-24;USD;1,108281387;OBFR O/N;200
bank6;2022-08-24;ISK;-33806504,97;REIBOR O/N;0
bank7;2022-08-24;EUR;64005,38982;ESTR O/N;0
bank8;2022-08-24;USD;1041945105;SOFR O/N;-100
bank9;2022-08-24;USD;0;BGCR O/N;100
bank10;2022-08-24;USD;0,839259901;EFFR O/N;200
bank11;2022-08-24;USD;-8026674,734;TGCR O/N;0
bank12;2022-08-24;USD;101283,0125;OBFR O/N;0
bank13;2022-08-24;ISK;760189084,6;REIBOR O/N;-100
bank14;2022-08-24;EUR;0;ESTR O/N;100
bank15;2022-08-24;USD;1,04149844;SOFR O/N;200
bank16;2022-08-24;USD;-18532443,47;BGCR O/N;0
bank17;2022-08-24;USD;80469,82947;EFFR O/N;0
bank18;2022-08-24;USD;1151676648;TGCR O/N;-100
bank19;2022-08-24;USD;0;OBFR O/N;100
bank20;2022-08-24;ISK;0,722622347;REIBOR O/N;200
bank1;2022-08-25;USD;-21936148,91;SOFR O/N;0
bank2;2022-08-25;USD;92249,4495;BGCR O/N;0
bank3;2022-08-25;USD;748674869,2;EFFR O/N;-100
bank4;2022-08-25;USD;0;TGCR O/N;100
bank5;2022-08-25;USD;1,124905608;OBFR O/N;200
bank6;2022-08-25;ISK;-33468439,92;REIBOR O/N;0
bank7;2022-08-25;EUR;64965,47067;ESTR O/N;0
bank8;2022-08-25;USD;1057574281;SOFR O/N;-100
bank9;2022-08-25;USD;0;BGCR O/N;100
bank10;2022-08-25;USD;0,839259901;EFFR O/N;200
bank11;2022-08-25;USD;-8147074,855;TGCR O/N;0
bank12;2022-08-25;USD;101283,0125;OBFR O/N;0
bank13;2022-08-25;ISK;771591920,8;REIBOR O/N;-100
bank14;2022-08-25;EUR;0;ESTR O/N;100
bank15;2022-08-25;USD;1,04149844;SOFR O/N;200
bank16;2022-08-25;USD;-18532443,47;BGCR O/N;0
bank17;2022-08-25;USD;80469,82947;EFFR O/N;0
bank18;2022-08-25;USD;1140159881;TGCR O/N;-100
bank19;2022-08-25;USD;0;OBFR O/N;100
bank20;2022-08-25;ISK;0,715396123;REIBOR O/N;200
bank1;2022-08-26;USD;-22265191,14;SOFR O/N;0
bank2;2022-08-26;USD;92249,4495;BGCR O/N;0
bank3;2022-08-26;USD;759904992,2;EFFR O/N;-100
bank4;2022-08-26;USD;0;TGCR O/N;100
bank5;2022-08-26;USD;1,124905608;OBFR O/N;200
bank6;2022-08-26;ISK;-33468439,92;REIBOR O/N;0
bank7;2022-08-26;EUR;65939,95273;ESTR O/N;0
bank8;2022-08-26;USD;1046998538;SOFR O/N;-100
bank9;2022-08-26;USD;0;BGCR O/N;100
bank10;2022-08-26;USD;0,8518488;EFFR O/N;200
bank11;2022-08-26;USD;-8147074,855;TGCR O/N;0
bank12;2022-08-26;USD;102802,2576;OBFR O/N;0
bank13;2022-08-26;ISK;763876001,6;REIBOR O/N;-100
bank14;2022-08-26;EUR;0;ESTR O/N;100
bank15;2022-08-26;USD;1,04149844;SOFR O/N;200
bank16;2022-08-26;USD;-18532443,47;BGCR O/N;0
bank17;2022-08-26;USD;81676,87691;EFFR O/N;0
bank18;2022-08-26;USD;1157262280;TGCR O/N;-100
bank19;2022-08-26;USD;0;OBFR O/N;100
bank20;2022-08-26;ISK;0,715396123;REIBOR O/N;200
bank1;2022-08-27;USD;-22599169,01;SOFR O/N;0
bank2;2022-08-27;USD;92249,4495;BGCR O/N;0
bank3;2022-08-27;USD;771303567,1;EFFR O/N;-100
bank4;2022-08-27;USD;0;TGCR O/N;100
bank5;2022-08-27;USD;1,141779192;OBFR O/N;200
bank6;2022-08-27;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-08-27;EUR;65280,5532;ESTR O/N;0
bank8;2022-08-27;USD;1046998538;SOFR O/N;-100
bank9;2022-08-27;USD;0;BGCR O/N;100
bank10;2022-08-27;USD;0,843330312;EFFR O/N;200
bank11;2022-08-27;USD;-8269280,977;TGCR O/N;0
bank12;2022-08-27;USD;101774,2351;OBFR O/N;0
bank13;2022-08-27;ISK;756237241,6;REIBOR O/N;-100
bank14;2022-08-27;EUR;0;ESTR O/N;100
bank15;2022-08-27;USD;1,031083456;SOFR O/N;200
bank16;2022-08-27;USD;-18532443,47;BGCR O/N;0
bank17;2022-08-27;USD;81676,87691;EFFR O/N;0
bank18;2022-08-27;USD;1174621214;TGCR O/N;-100
bank19;2022-08-27;USD;0;OBFR O/N;100
bank20;2022-08-27;ISK;0,715396123;REIBOR O/N;200
bank1;2022-08-28;USD;-22373177,32;SOFR O/N;0
bank2;2022-08-28;USD;91326,955;BGCR O/N;0
bank3;2022-08-28;USD;771303567,1;EFFR O/N;-100
bank4;2022-08-28;USD;0;TGCR O/N;100
bank5;2022-08-28;USD;1,1303614;OBFR O/N;200
bank6;2022-08-28;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-08-28;EUR;65280,5532;ESTR O/N;0
bank8;2022-08-28;USD;1036528553;SOFR O/N;-100
bank9;2022-08-28;USD;0;BGCR O/N;100
bank10;2022-08-28;USD;0,834897009;EFFR O/N;200
bank11;2022-08-28;USD;-8186588,168;TGCR O/N;0
bank12;2022-08-28;USD;101774,2351;OBFR O/N;0
bank13;2022-08-28;ISK;756237241,6;REIBOR O/N;-100
bank14;2022-08-28;EUR;0;ESTR O/N;100
bank15;2022-08-28;USD;1,046549708;SOFR O/N;200
bank16;2022-08-28;USD;-18347119,03;BGCR O/N;0
bank17;2022-08-28;USD;80860,10814;EFFR O/N;0
bank18;2022-08-28;USD;1174621214;TGCR O/N;-100
bank19;2022-08-28;USD;0;OBFR O/N;100
bank20;2022-08-28;ISK;0,708242162;REIBOR O/N;200
bank1;2022-08-29;USD;-22149445,55;SOFR O/N;0
bank2;2022-08-29;USD;91326,955;BGCR O/N;0
bank3;2022-08-29;USD;763590531,5;EFFR O/N;-100
bank4;2022-08-29;USD;0;TGCR O/N;100
bank5;2022-08-29;USD;1,1303614;OBFR O/N;200
bank6;2022-08-29;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-08-29;EUR;65280,5532;ESTR O/N;0
bank8;2022-08-29;USD;1026163267;SOFR O/N;-100
bank9;2022-08-29;USD;0;BGCR O/N;100
bank10;2022-08-29;USD;0,834897009;EFFR O/N;200
bank11;2022-08-29;USD;-8309386,99;TGCR O/N;0
bank12;2022-08-29;USD;101774,2351;OBFR O/N;0
bank13;2022-08-29;ISK;756237241,6;REIBOR O/N;-100
bank14;2022-08-29;EUR;0;ESTR O/N;100
bank15;2022-08-29;USD;1,046549708;SOFR O/N;200
bank16;2022-08-29;USD;-18622325,82;BGCR O/N;0
bank17;2022-08-29;USD;80860,10814;EFFR O/N;0
bank18;2022-08-29;USD;1162875002;TGCR O/N;-100
bank19;2022-08-29;USD;0;OBFR O/N;100
bank20;2022-08-29;ISK;0,708242162;REIBOR O/N;200
bank1;2022-08-30;USD;-22481687,23;SOFR O/N;0
bank2;2022-08-30;USD;91326,955;BGCR O/N;0
bank3;2022-08-30;USD;763590531,5;EFFR O/N;-100
bank4;2022-08-30;USD;0;TGCR O/N;100
bank5;2022-08-30;USD;1,1303614;OBFR O/N;200
bank6;2022-08-30;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-08-30;EUR;65280,5532;ESTR O/N;0
bank8;2022-08-30;USD;1026163267;SOFR O/N;-100
bank9;2022-08-30;USD;0;BGCR O/N;100
bank10;2022-08-30;USD;0,847420464;EFFR O/N;200
bank11;2022-08-30;USD;-8434027,795;TGCR O/N;0
bank12;2022-08-30;USD;101774,2351;OBFR O/N;0
bank13;2022-08-30;ISK;756237241,6;REIBOR O/N;-100
bank14;2022-08-30;EUR;0;ESTR O/N;100
bank15;2022-08-30;USD;1,046549708;SOFR O/N;200
bank16;2022-08-30;USD;-18622325,82;BGCR O/N;0
bank17;2022-08-30;USD;82073,00976;EFFR O/N;0
bank18;2022-08-30;USD;1162875002;TGCR O/N;-100
bank19;2022-08-30;USD;0;OBFR O/N;100
bank20;2022-08-30;ISK;0,708242162;REIBOR O/N;200
bank1;2022-08-31;USD;-22481687,23;SOFR O/N;0
bank2;2022-08-31;USD;90413,68545;BGCR O/N;0
bank3;2022-08-31;USD;763590531,5;EFFR O/N;-100
bank4;2022-08-31;USD;0;TGCR O/N;100
bank5;2022-08-31;USD;1,119057786;OBFR O/N;200
bank6;2022-08-31;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-08-31;EUR;65280,5532;ESTR O/N;0
bank8;2022-08-31;USD;1015901635;SOFR O/N;-100
bank9;2022-08-31;USD;0;BGCR O/N;100
bank10;2022-08-31;USD;0,860131771;EFFR O/N;200
bank11;2022-08-31;USD;-8349687,517;TGCR O/N;0
bank12;2022-08-31;USD;101774,2351;OBFR O/N;0
bank13;2022-08-31;ISK;748674869,2;REIBOR O/N;-100
bank14;2022-08-31;EUR;0;ESTR O/N;100
bank15;2022-08-31;USD;1,062247953;SOFR O/N;200
bank16;2022-08-31;USD;-18622325,82;BGCR O/N;0
bank17;2022-08-31;USD;82073,00976;EFFR O/N;0
bank18;2022-08-31;USD;1180318127;TGCR O/N;-100
bank19;2022-08-31;USD;0;OBFR O/N;100
bank20;2022-08-31;ISK;0,70115974;REIBOR O/N;200
bank1;2022-09-01;USD;-22481687,23;SOFR O/N;0
bank2;2022-09-01;USD;91769,89073;BGCR O/N;0
bank3;2022-09-01;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-01;USD;0;TGCR O/N;100
bank5;2022-09-01;USD;1,119057786;OBFR O/N;200
bank6;2022-09-01;ISK;-33970466,51;REIBOR O/N;0
bank7;2022-09-01;EUR;65280,5532;ESTR O/N;0
bank8;2022-09-01;USD;1015901635;SOFR O/N;-100
bank9;2022-09-01;USD;0;BGCR O/N;100
bank10;2022-09-01;USD;0,860131771;EFFR O/N;200
bank11;2022-09-01;USD;-8474932,83;TGCR O/N;0
bank12;2022-09-01;USD;100756,4927;OBFR O/N;0
bank13;2022-09-01;ISK;748674869,2;REIBOR O/N;-100
bank14;2022-09-01;EUR;0;ESTR O/N;100
bank15;2022-09-01;USD;1,078181673;SOFR O/N;200
bank16;2022-09-01;USD;-18901660,7;BGCR O/N;0
bank17;2022-09-01;USD;81252,27966;EFFR O/N;0
bank18;2022-09-01;USD;1198022899;TGCR O/N;-100
bank19;2022-09-01;USD;0;OBFR O/N;100
bank20;2022-09-01;ISK;0,70115974;REIBOR O/N;200
bank1;2022-09-02;USD;-22481687,23;SOFR O/N;0
bank2;2022-09-02;USD;90852,19183;BGCR O/N;0
bank3;2022-09-02;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-02;USD;0;TGCR O/N;100
bank5;2022-09-02;USD;1,119057786;OBFR O/N;200
bank6;2022-09-02;ISK;-33630761,85;REIBOR O/N;0
bank7;2022-09-02;EUR;64627,74767;ESTR O/N;0
bank8;2022-09-02;USD;1015901635;SOFR O/N;-100
bank9;2022-09-02;USD;0;BGCR O/N;100
bank10;2022-09-02;USD;0,860131771;EFFR O/N;200
bank11;2022-09-02;USD;-8602056,822;TGCR O/N;0
bank12;2022-09-02;USD;100756,4927;OBFR O/N;0
bank13;2022-09-02;ISK;748674869,2;REIBOR O/N;-100
bank14;2022-09-02;EUR;0;ESTR O/N;100
bank15;2022-09-02;USD;1,078181673;SOFR O/N;200
bank16;2022-09-02;USD;-18901660,7;BGCR O/N;0
bank17;2022-09-02;USD;82471,06386;EFFR O/N;0
bank18;2022-09-02;USD;1198022899;TGCR O/N;-100
bank19;2022-09-02;USD;0;OBFR O/N;100
bank20;2022-09-02;ISK;0,70115974;REIBOR O/N;200
bank1;2022-09-03;USD;-22481687,23;SOFR O/N;0
bank2;2022-09-03;USD;90852,19183;BGCR O/N;0
bank3;2022-09-03;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-03;USD;0;TGCR O/N;100
bank5;2022-09-03;USD;1,119057786;OBFR O/N;200
bank6;2022-09-03;ISK;-34135223,28;REIBOR O/N;0
bank7;2022-09-03;EUR;64627,74767;ESTR O/N;0
bank8;2022-09-03;USD;1015901635;SOFR O/N;-100
bank9;2022-09-03;USD;0;BGCR O/N;100
bank10;2022-09-03;USD;0,873033747;EFFR O/N;200
bank11;2022-09-03;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-03;USD;99748,92779;OBFR O/N;0
bank13;2022-09-03;ISK;741188120,5;REIBOR O/N;-100
bank14;2022-09-03;EUR;0;ESTR O/N;100
bank15;2022-09-03;USD;1,078181673;SOFR O/N;200
bank16;2022-09-03;USD;-19185185,61;BGCR O/N;0
bank17;2022-09-03;USD;83708,12982;EFFR O/N;0
bank18;2022-09-03;USD;1198022899;TGCR O/N;-100
bank19;2022-09-03;USD;0;OBFR O/N;100
bank20;2022-09-03;ISK;0,711677136;REIBOR O/N;200
bank1;2022-09-04;USD;-22818912,54;SOFR O/N;0
bank2;2022-09-04;USD;89943,66991;BGCR O/N;0
bank3;2022-09-04;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-04;USD;0;TGCR O/N;100
bank5;2022-09-04;USD;1,135843653;OBFR O/N;200
bank6;2022-09-04;ISK;-34135223,28;REIBOR O/N;0
bank7;2022-09-04;EUR;64627,74767;ESTR O/N;0
bank8;2022-09-04;USD;1015901635;SOFR O/N;-100
bank9;2022-09-04;USD;0;BGCR O/N;100
bank10;2022-09-04;USD;0,886129254;EFFR O/N;200
bank11;2022-09-04;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-04;USD;99748,92779;OBFR O/N;0
bank13;2022-09-04;ISK;733776239,3;REIBOR O/N;-100
bank14;2022-09-04;EUR;0;ESTR O/N;100
bank15;2022-09-04;USD;1,078181673;SOFR O/N;200
bank16;2022-09-04;USD;-18993333,76;BGCR O/N;0
bank17;2022-09-04;USD;83708,12982;EFFR O/N;0
bank18;2022-09-04;USD;1186042670;TGCR O/N;-100
bank19;2022-09-04;USD;0;OBFR O/N;100
bank20;2022-09-04;ISK;0,704560365;REIBOR O/N;200
bank1;2022-09-05;USD;-22590723,41;SOFR O/N;0
bank2;2022-09-05;USD;91292,82496;BGCR O/N;0
bank3;2022-09-05;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-05;USD;0;TGCR O/N;100
bank5;2022-09-05;USD;1,152881308;OBFR O/N;200
bank6;2022-09-05;ISK;-34135223,28;REIBOR O/N;0
bank7;2022-09-05;EUR;63981,47019;ESTR O/N;0
bank8;2022-09-05;USD;1005742618;SOFR O/N;-100
bank9;2022-09-05;USD;0;BGCR O/N;100
bank10;2022-09-05;USD;0,886129254;EFFR O/N;200
bank11;2022-09-05;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-05;USD;98751,43852;OBFR O/N;0
bank13;2022-09-05;ISK;726438476,9;REIBOR O/N;-100
bank14;2022-09-05;EUR;0;ESTR O/N;100
bank15;2022-09-05;USD;1,078181673;SOFR O/N;200
bank16;2022-09-05;USD;-18993333,76;BGCR O/N;0
bank17;2022-09-05;USD;83708,12982;EFFR O/N;0
bank18;2022-09-05;USD;1186042670;TGCR O/N;-100
bank19;2022-09-05;USD;0;OBFR O/N;100
bank20;2022-09-05;ISK;0,697514761;REIBOR O/N;200
bank1;2022-09-06;USD;-22590723,41;SOFR O/N;0
bank2;2022-09-06;USD;91292,82496;BGCR O/N;0
bank3;2022-09-06;USD;763590531,5;EFFR O/N;-100
bank4;2022-09-06;USD;0;TGCR O/N;100
bank5;2022-09-06;USD;1,152881308;OBFR O/N;200
bank6;2022-09-06;ISK;-34135223,28;REIBOR O/N;0
bank7;2022-09-06;EUR;63341,65549;ESTR O/N;0
bank8;2022-09-06;USD;1020828758;SOFR O/N;-100
bank9;2022-09-06;USD;0;BGCR O/N;100
bank10;2022-09-06;USD;0,899421192;EFFR O/N;200
bank11;2022-09-06;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-06;USD;98751,43852;OBFR O/N;0
bank13;2022-09-06;ISK;726438476,9;REIBOR O/N;-100
bank14;2022-09-06;EUR;0;ESTR O/N;100
bank15;2022-09-06;USD;1,067399856;SOFR O/N;200
bank16;2022-09-06;USD;-18993333,76;BGCR O/N;0
bank17;2022-09-06;USD;83708,12982;EFFR O/N;0
bank18;2022-09-06;USD;1203833310;TGCR O/N;-100
bank19;2022-09-06;USD;0;OBFR O/N;100
bank20;2022-09-06;ISK;0,697514761;REIBOR O/N;200
bank1;2022-09-07;USD;-22364816,18;SOFR O/N;0
bank2;2022-09-07;USD;91292,82496;BGCR O/N;0
bank3;2022-09-07;USD;775044389,4;EFFR O/N;-100
bank4;2022-09-07;USD;0;TGCR O/N;100
bank5;2022-09-07;USD;1,141352494;OBFR O/N;200
bank6;2022-09-07;ISK;-34135223,28;REIBOR O/N;0
bank7;2022-09-07;EUR;63341,65549;ESTR O/N;0
bank8;2022-09-07;USD;1020828758;SOFR O/N;-100
bank9;2022-09-07;USD;0;BGCR O/N;100
bank10;2022-09-07;USD;0,890426981;EFFR O/N;200
bank11;2022-09-07;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-07;USD;97763,92413;OBFR O/N;0
bank13;2022-09-07;ISK;726438476,9;REIBOR O/N;-100
bank14;2022-09-07;EUR;0;ESTR O/N;100
bank15;2022-09-07;USD;1,083410854;SOFR O/N;200
bank16;2022-09-07;USD;-18993333,76;BGCR O/N;0
bank17;2022-09-07;USD;83708,12982;EFFR O/N;0
bank18;2022-09-07;USD;1203833310;TGCR O/N;-100
bank19;2022-09-07;USD;0;OBFR O/N;100
bank20;2022-09-07;ISK;0,697514761;REIBOR O/N;200
bank1;2022-09-08;USD;-22141168,02;SOFR O/N;0
bank2;2022-09-08;USD;92662,21733;BGCR O/N;0
bank3;2022-09-08;USD;775044389,4;EFFR O/N;-100
bank4;2022-09-08;USD;0;TGCR O/N;100
bank5;2022-09-08;USD;1,12993897;OBFR O/N;200
bank6;2022-09-08;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-08;EUR;64291,78032;ESTR O/N;0
bank8;2022-09-08;USD;1036141189;SOFR O/N;-100
bank9;2022-09-08;USD;0;BGCR O/N;100
bank10;2022-09-08;USD;0,881522711;EFFR O/N;200
bank11;2022-09-08;USD;-8731087,675;TGCR O/N;0
bank12;2022-09-08;USD;97763,92413;OBFR O/N;0
bank13;2022-09-08;ISK;719174092,1;REIBOR O/N;-100
bank14;2022-09-08;EUR;0;ESTR O/N;100
bank15;2022-09-08;USD;1,083410854;SOFR O/N;200
bank16;2022-09-08;USD;-18993333,76;BGCR O/N;0
bank17;2022-09-08;USD;83708,12982;EFFR O/N;0
bank18;2022-09-08;USD;1203833310;TGCR O/N;-100
bank19;2022-09-08;USD;0;OBFR O/N;100
bank20;2022-09-08;ISK;0,707977483;REIBOR O/N;200
bank1;2022-09-09;USD;-22141168,02;SOFR O/N;0
bank2;2022-09-09;USD;92662,21733;BGCR O/N;0
bank3;2022-09-09;USD;786670055,3;EFFR O/N;-100
bank4;2022-09-09;USD;0;TGCR O/N;100
bank5;2022-09-09;USD;1,12993897;OBFR O/N;200
bank6;2022-09-09;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-09;EUR;65256,15703;ESTR O/N;0
bank8;2022-09-09;USD;1036141189;SOFR O/N;-100
bank9;2022-09-09;USD;0;BGCR O/N;100
bank10;2022-09-09;USD;0,872707484;EFFR O/N;200
bank11;2022-09-09;USD;-8862053,99;TGCR O/N;0
bank12;2022-09-09;USD;97763,92413;OBFR O/N;0
bank13;2022-09-09;ISK;729961703,5;REIBOR O/N;-100
bank14;2022-09-09;EUR;0;ESTR O/N;100
bank15;2022-09-09;USD;1,083410854;SOFR O/N;200
bank16;2022-09-09;USD;-19278233,77;BGCR O/N;0
bank17;2022-09-09;USD;83708,12982;EFFR O/N;0
bank18;2022-09-09;USD;1221890809;TGCR O/N;-100
bank19;2022-09-09;USD;0;OBFR O/N;100
bank20;2022-09-09;ISK;0,700897708;REIBOR O/N;200
bank1;2022-09-10;USD;-21919756,34;SOFR O/N;0
bank2;2022-09-10;USD;92662,21733;BGCR O/N;0
bank3;2022-09-10;USD;798470106,1;EFFR O/N;-100
bank4;2022-09-10;USD;0;TGCR O/N;100
bank5;2022-09-10;USD;1,12993897;OBFR O/N;200
bank6;2022-09-10;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-10;EUR;66234,99938;ESTR O/N;0
bank8;2022-09-10;USD;1051683307;SOFR O/N;-100
bank9;2022-09-10;USD;0;BGCR O/N;100
bank10;2022-09-10;USD;0,872707484;EFFR O/N;200
bank11;2022-09-10;USD;-8862053,99;TGCR O/N;0
bank12;2022-09-10;USD;97763,92413;OBFR O/N;0
bank13;2022-09-10;ISK;722662086,5;REIBOR O/N;-100
bank14;2022-09-10;EUR;0;ESTR O/N;100
bank15;2022-09-10;USD;1,083410854;SOFR O/N;200
bank16;2022-09-10;USD;-19278233,77;BGCR O/N;0
bank17;2022-09-10;USD;83708,12982;EFFR O/N;0
bank18;2022-09-10;USD;1221890809;TGCR O/N;-100
bank19;2022-09-10;USD;0;OBFR O/N;100
bank20;2022-09-10;ISK;0,700897708;REIBOR O/N;200
bank1;2022-09-11;USD;-22248552,68;SOFR O/N;0
bank2;2022-09-11;USD;91735,59516;BGCR O/N;0
bank3;2022-09-11;USD;790485405;EFFR O/N;-100
bank4;2022-09-11;USD;0;TGCR O/N;100
bank5;2022-09-11;USD;1,11863958;OBFR O/N;200
bank6;2022-09-11;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-11;EUR;66234,99938;ESTR O/N;0
bank8;2022-09-11;USD;1067458557;SOFR O/N;-100
bank9;2022-09-11;USD;0;BGCR O/N;100
bank10;2022-09-11;USD;0,863980409;EFFR O/N;200
bank11;2022-09-11;USD;-8862053,99;TGCR O/N;0
bank12;2022-09-11;USD;97763,92413;OBFR O/N;0
bank13;2022-09-11;ISK;722662086,5;REIBOR O/N;-100
bank14;2022-09-11;EUR;0;ESTR O/N;100
bank15;2022-09-11;USD;1,083410854;SOFR O/N;200
bank16;2022-09-11;USD;-19567407,27;BGCR O/N;0
bank17;2022-09-11;USD;83708,12982;EFFR O/N;0
bank18;2022-09-11;USD;1221890809;TGCR O/N;-100
bank19;2022-09-11;USD;0;OBFR O/N;100
bank20;2022-09-11;ISK;0,700897708;REIBOR O/N;200
bank1;2022-09-12;USD;-22026067,15;SOFR O/N;0
bank2;2022-09-12;USD;91735,59516;BGCR O/N;0
bank3;2022-09-12;USD;790485405;EFFR O/N;-100
bank4;2022-09-12;USD;0;TGCR O/N;100
bank5;2022-09-12;USD;1,11863958;OBFR O/N;200
bank6;2022-09-12;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-12;EUR;67228,52437;ESTR O/N;0
bank8;2022-09-12;USD;1067458557;SOFR O/N;-100
bank9;2022-09-12;USD;0;BGCR O/N;100
bank10;2022-09-12;USD;0,863980409;EFFR O/N;200
bank11;2022-09-12;USD;-8994984,8;TGCR O/N;0
bank12;2022-09-12;USD;97763,92413;OBFR O/N;0
bank13;2022-09-12;ISK;733502017,8;REIBOR O/N;-100
bank14;2022-09-12;EUR;0;ESTR O/N;100
bank15;2022-09-12;USD;1,072576745;SOFR O/N;200
bank16;2022-09-12;USD;-19860918,38;BGCR O/N;0
bank17;2022-09-12;USD;84963,75176;EFFR O/N;0
bank18;2022-09-12;USD;1209671901;TGCR O/N;-100
bank19;2022-09-12;USD;0;OBFR O/N;100
bank20;2022-09-12;ISK;0,711411174;REIBOR O/N;200
bank1;2022-09-13;USD;-22356458,16;SOFR O/N;0
bank2;2022-09-13;USD;91735,59516;BGCR O/N;0
bank3;2022-09-13;USD;790485405;EFFR O/N;-100
bank4;2022-09-13;USD;0;TGCR O/N;100
bank5;2022-09-13;USD;1,135419174;OBFR O/N;200
bank6;2022-09-13;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-13;EUR;67228,52437;ESTR O/N;0
bank8;2022-09-13;USD;1067458557;SOFR O/N;-100
